conc.,E,sc,topline,bottline,x8,x7,x6,x5,x4,x3,x2,x1,x0
1,-0.4,100,1,0,364.4610899,606.1715129,414.0313538,149.9817382,30.93247316,3.636250869,0.20791816,0.014981147,0.003876829
1,0.5,10,1,0,-41.02131078,93.95628459,-91.6401423,49.72422794,-16.44685968,3.411022217,-0.43651406,0.031820748,-0.000535804
1,-0.5,10,1,0,-29.14337692,-49.39756396,-35.01767606,-13.21734224,-2.844387255,-0.346271184,-0.022115288,-0.001225799,0.00057425
1,0.5,25,1,0,-21.71429572,48.61323688,-46.47744012,25.04207363,-8.536295893,1.992790007,-0.339294522,0.041317888,-0.001392673
1,-0.5,25,1,0,-20.10991241,-35.39140857,-25.87742531,-9.982448554,-2.209993973,-0.26381428,-0.019961086,-0.00173973,0.00169066
1,0.5,50,1,0,13.83663584,-25.13333266,17.22200667,-4.804966522,-0.195883243,0.546657939,-0.196558714,0.043333525,-0.002627146
1,-0.5,50,1,0,-8.1443726,-13.5082643,-9.318938385,-3.362805672,-0.695992981,-0.063722115,-0.014862665,0.001095084,0.003205551
1,0.5,75,1,0,-6.160940169,15.0087154,-15.54576572,9.01366643,-3.28582073,0.841401224,-0.187417175,0.044117713,-0.003486298
1,-0.5,75,1,0,-76.15003232,-152.692014,-126.0261533,-55.05794955,-13.67425708,-1.907196716,-0.155305842,-0.0000458,0.004018908
1,0.5,100,1,0,-37.75640816,76.08217219,-63.3848153,28.3917399,-7.536072356,1.297707504,-0.195490041,0.044019308,-0.004048105
1,-0.5,100,1,0,-8.406385027,-15.32698728,-11.64584872,-4.68965907,-1.085741075,-0.132548369,-0.023828222,0.006903448,0.004546835
1,0.6,10,1,0,-13.41441892,36.58500725,-42.36441654,27.16915994,-10.54621107,2.538088415,-0.370439968,0.030034481,-0.000546654
1,-0.6,10,1,0,-6.337607038,-11.98559355,-9.418268716,-3.903919154,-0.906074459,-0.11407923,-0.006686136,-0.000727112,0.000590962
1,0.6,25,1,0,-5.625238521,15.43227724,-18.19510665,12.17129138,-5.165567808,1.483559246,-0.298174443,0.040172731,-0.001428057
1,-0.6,25,1,0,-3.60926293,-7.26316934,-6.165370396,-2.793923233,-0.749785914,-0.109914929,-0.010836547,-0.001803841,0.001748764
1,0.6,50,1,0,-4.838294807,12.68752851,-14.17079581,8.888186022,-3.522873266,0.979492208,-0.221790936,0.043982795,-0.002738036
1,-0.6,50,1,0,5.021074187,12.62392344,12.71351268,6.688579005,1.96491668,0.334929452,0.019858165,0.001199441,0.00349696
1,0.6,75,1,0,-3.063552408,8.002714402,-8.962722929,5.69205054,-2.313782985,0.674397897,-0.171579574,0.044053225,-0.003742691
1,-0.6,75,1,0,-0.707854855,-1.161557085,-0.771948989,-0.237190093,-0.037116535,0.007378649,-0.010971446,0.003277045,0.004544755
1,0.6,100,1,0,-14.28775246,34.35476899,-34.11130941,18.16598418,-5.697899939,1.139541805,-0.19014971,0.044738996,-0.004455878
1,-0.6,100,1,0,-5.564629892,-13.16649504,-12.84943652,-6.602330672,-1.913250684,-0.299652841,-0.036573032,0.005220129,0.005190666
1,0.7,10,1,0,-4.856941158,15.47273188,-20.86197747,15.50993999,-6.936148948,1.906520391,-0.314001117,0.02825093,-0.000559506
1,-0.7,10,1,0,-3.070086073,-7.339616776,-7.400550877,-4.038238882,-1.279094032,-0.232835961,-0.022321724,-0.001505708,0.000602573
1,0.7,25,1,0,-1.877156013,6.159372015,-8.686164194,6.940733853,-3.497468867,1.173272319,-0.266945805,0.039099869,-0.001470741
1,-0.7,25,1,0,-1.980454691,-5.032304839,-5.39573986,-3.103222301,-1.038269135,-0.193771717,-0.020453205,-0.002392066,0.001793227
1,0.7,50,1,0,3.948165545,-9.788351223,9.392220997,-4.150796954,0.567175954,0.252369326,-0.152877004,0.041394716,-0.002832444
1,-0.7,50,1,0,-1.176605406,-2.998323553,-3.233500961,-1.878335574,-0.638933063,-0.116266077,-0.019213881,-0.001104268,0.003709451
1,0.7,75,1,0,0.729894551,-1.702287814,1.342942448,-0.169331184,-0.394039907,0.31159509,-0.133946281,0.042585552,-0.003937518
1,-0.7,75,1,0,-1.681321216,-4.507119635,-5.035804044,-2.999223954,-1.027546641,-0.193494667,-0.030056502,0.001391975,0.004959556
1,0.7,100,1,0,-1.569787834,4.913379123,-6.442429485,4.623063958,-2.01427495,0.586922392,-0.146505818,0.043486852,-0.004762961
1,-0.7,100,1,0,-4.023891659,-11.38300079,-13.3293103,-8.308846867,-2.966397918,-0.597819154,-0.075187262,0.00198678,0.005727539
1,0.8,10,1,0,-2.061595301,7.443382889,-11.34874509,9.51543282,-4.782215809,1.47035199,-0.269239272,0.026709075,-0.000579188
1,-0.8,10,1,0,-1.169026779,-3.149420149,-3.561005322,-2.167729734,-0.759888451,-0.15079557,-0.015370121,-0.001211877,0.000628252
1,0.8,25,1,0,-0.788917533,2.967650667,-4.79822344,4.390193064,-2.521048148,0.953395345,-0.240014246,0.038040666,-0.00153431
1,-0.8,25,1,0,-0.659907415,-1.887260423,-2.277860169,-1.463506459,-0.539901766,-0.10826657,-0.012157449,-0.002053223,0.001848931
1,0.8,50,1,0,-0.581035969,2.116641823,-3.282592808,2.856367448,-1.565741682,0.594496363,-0.175549726,0.041630463,-0.002954715
1,-0.8,50,1,0,-0.306966859,-0.855085512,-1.009792057,-0.635924853,-0.233791099,-0.042632862,-0.010625033,-0.00119685,0.003913596
1,0.8,75,1,0,0.275893269,-0.731901709,0.645660572,-0.063187612,-0.284686427,0.246893396,-0.118759679,0.041330472,-0.004114185
1,-0.8,75,1,0,-0.445684199,-1.400748479,-1.868205149,-1.349637889,-0.572097109,-0.13574739,-0.026830572,0.000598257,0.005343128
1,0.8,100,1,0,-0.178147499,0.709267364,-1.205571737,1.152979835,-0.696781973,0.297555231,-0.110528219,0.041492161,-0.005019184
1,-0.8,100,1,0,-0.569676048,-1.848769661,-2.514380203,-1.833877957,-0.773702896,-0.183289119,-0.033183773,0.002903275,0.006232138
1,0.9,10,1,0,-0.87744435,3.568002715,-6.119797025,5.76477504,-3.249077284,1.11763802,-0.228213303,0.025122914,-0.000601728
1,-0.9,10,1,0,-0.439686805,-1.28916666,-1.579579882,-1.039110392,-0.392285177,-0.082771281,-0.008715419,-0.000875804,0.000663381
1,0.9,25,1,0,-0.348808212,1.445442408,-2.605029409,2.693547405,-1.7636968,0.757675037,-0.212787089,0.037007528,-0.001661252
1,-0.9,25,1,0,-0.141280119,-0.408552708,-0.508057552,-0.333036901,-0.123627658,-0.022252286,-0.002757053,-0.001528004,0.001914824
1,0.9,50,1,0,-0.392280904,1.5088646,-2.445558154,2.20836971,-1.25676536,0.500788272,-0.157830896,0.040584089,-0.003199102
1,-0.9,50,1,0,-0.100588386,-0.282398277,-0.324414409,-0.186670071,-0.060682418,-0.007178886,-0.005799124,-0.001163966,0.004068164
1,0.9,75,1,0,-0.130889253,0.551740535,-0.985269811,0.98808338,-0.632191233,0.291479541,-0.114305408,0.040312309,-0.004416843
1,-0.9,75,1,0,0.100320214,0.377088231,0.543148488,0.388451949,0.138597198,0.025020927,-0.006609074,0.001151314,0.005635746
1,0.9,100,1,0,0.044059365,-0.10145119,0.024683032,0.146857278,-0.215859579,0.159619493,-0.086142883,0.039428733,-0.005368125
1,-0.9,100,1,0,0.143577195,0.595433384,0.992931877,0.869835517,0.426201765,0.11890595,0.008174584,0.004592485,0.00663234
1,1,10,1,0,-0.375298215,1.713548541,-3.301426385,3.494669443,-2.211835396,0.85221229,-0.193934965,0.023737749,-0.000650454
1,-1,10,1,0,-0.237698859,-0.80946119,-1.15632148,-0.889673747,-0.393769977,-0.098137123,-0.012599348,-0.001125913,0.000710517
1,1,25,1,0,-0.103104425,0.5127205,-1.128649064,1.432137881,-1.134373218,0.572389176,-0.182861973,0.035575646,-0.001815024
1,-1,25,1,0,-0.076268488,-0.275731764,-0.433121565,-0.363138215,-0.17297997,-0.043886637,-0.006729081,-0.001657859,0.002002404
1,1,50,1,0,-0.229407733,0.929664232,-1.583723268,1.509083859,-0.917886327,0.39767505,-0.137645428,0.039153347,-0.003489346
1,-1,50,1,0,-0.150820065,-0.558156644,-0.85371354,-0.687643721,-0.31695106,-0.080594821,-0.01561844,-0.001745552,0.004218391
1,1,75,1,0,-0.163907809,0.678594891,-1.170729367,1.111777346,-0.66120537,0.282239913,-0.10667171,0.039315586,-0.004751116
1,-1,75,1,0,0.002630161,0.061745779,0.180260748,0.225994899,0.141859911,0.049051096,0.00135351,0.001472411,0.005902351
1,1,100,1,0,-0.041093897,0.173446162,-0.318002553,0.344054165,-0.256254695,0.149277519,-0.07828774,0.038273964,-0.005732387
1,-1,100,1,0,-0.00357212,0.026104846,0.107473713,0.15272686,0.10311353,0.037920161,-0.000844676,0.003673113,0.006990692
1,1.1,10,1,0,-0.182872766,0.931854026,-1.99211894,2.328329146,-1.620462403,0.684562436,-0.170310197,0.022606083,-0.000677781
1,-1.1,10,1,0,-0.129032132,-0.476121613,-0.728728578,-0.593352384,-0.274394465,-0.070640643,-0.009388501,-0.00090635,0.000760858
1,1.1,25,1,0,-0.007178932,0.120188781,-0.471529324,0.857386235,-0.858781792,0.504835113,-0.177459609,0.036580167,-0.001997263
1,-1.1,25,1,0,0.028784107,0.136270691,0.240264272,0.217703378,0.110963544,0.03399504,0.004766138,-0.000780264,0.002095195
1,1.1,50,1,0,-0.058638202,0.258560652,-0.505384722,0.603667546,-0.500789308,0.299422358,-0.1304914,0.041168242,-0.003903845
1,-1.1,50,1,0,-0.08894578,-0.357124813,-0.589804676,-0.508706529,-0.247922453,-0.065964183,-0.013092673,-0.001765806,0.004393526
1,1.1,75,1,0,-0.09509467,0.422385451,-0.785162602,0.81583934,-0.545524633,0.266552684,-0.110835529,0.042005843,-0.005261413
1,-1.1,75,1,0,0.009133549,0.079086136,0.208620733,0.262602205,0.173222342,0.063031756,0.0053647,0.001209837,0.006268423
1,1.1,100,1,0,-0.024594717,0.1301422,-0.28641734,0.35397233,-0.28441822,0.168617459,-0.086241537,0.041198199,-0.006318535
1,-1.1,100,1,0,0.289240484,1.274084919,2.279178625,2.134401227,1.119715806,0.329655467,0.043293004,0.005480237,0.007657382
1,1.2,10,1,0,-0.079837934,0.466635342,-1.130998327,1.486248243,-1.155759944,0.543284975,-0.149920831,0.021849219,-0.000716661
1,-1.2,10,1,0,-0.031372168,-0.094663563,-0.098498835,-0.028295979,0.018477903,0.015615442,0.003816197,-0.00000485,0.000831744
1,1.2,25,1,0,0.029975825,-0.073452731,-0.059199955,0.397881022,-0.576771348,0.414481371,-0.165182724,0.036297087,-0.002041026
1,-1.2,25,1,0,0.040576054,0.191311687,0.353778248,0.340848622,0.187337944,0.061319188,0.009888699,-0.000337818,0.002321185
1,1.2,50,1,0,0.031636185,-0.152341638,0.267665411,-0.168712747,-0.064743158,0.16343812,-0.110025185,0.041163114,-0.004315452
1,-1.2,50,1,0,-0.053428627,-0.238745101,-0.438520193,-0.419560403,-0.224944392,-0.065505538,-0.013185334,-0.001571586,0.004668269
1,1.2,75,1,0,-0.024741902,0.108003273,-0.206076758,0.250828134,-0.23447544,0.171318012,-0.096143374,0.042269228,-0.005831726
1,-1.2,75,1,0,-0.067358886,-0.306626955,-0.575169536,-0.568878307,-0.320207804,-0.100044894,-0.021156922,-0.000606864,0.006571805
1,1.2,100,1,0,-0.055869161,0.261708921,-0.50792874,0.545421415,-0.375746778,0.192279768,-0.088916819,0.042170697,-0.006934651
1,-1.2,100,1,0,-0.030083189,-0.134874925,-0.252832606,-0.252831799,-0.146343122,-0.046422698,-0.013349261,0.00177078,0.008018606
1,1.3,10,1,0,-0.037130955,0.248381409,-0.679444152,0.999771788,-0.865432146,0.450470167,-0.13687177,0.021789213,-0.000804778
1,-1.3,10,1,0,-0.03485398,-0.133300427,-0.19729075,-0.139367569,-0.045714263,-0.004004174,0.000856225,-0.0000329,0.000924627
1,1.3,25,1,0,-0.005995207,0.071535313,-0.269161403,0.505372142,-0.549158137,0.365740097,-0.148895316,0.034355649,-0.001942865
1,-1.3,25,1,0,0.043504183,0.209963491,0.403486771,0.405010838,0.232390113,0.07913463,0.013531147,0.000200641,0.002588894
1,1.3,50,1,0,0.050323863,-0.266503314,0.560823921,-0.575009675,0.259577555,0.015116611,-0.073461631,0.037546965,-0.004580481
1,-1.3,50,1,0,-0.045959171,-0.235782822,-0.496126312,-0.546790222,-0.340085168,-0.118101686,-0.024673139,-0.0020348,0.005050626
1,1.3,75,1,0,0.027005267,-0.152849938,0.343813111,-0.376928162,0.184929627,0.004507011,-0.057223743,0.038575914,-0.006433827
1,-1.3,75,1,0,-0.054706242,-0.272383088,-0.555874404,-0.596722532,-0.363490892,-0.123659437,-0.026005695,-0.000570581,0.006897356
1,1.3,100,1,0,-0.024697751,0.11527129,-0.21968104,0.234717964,-0.174344031,0.109358274,-0.06588355,0.039198011,-0.007545841
1,-1.3,100,1,0,-0.026800776,-0.131306389,-0.266264794,-0.286931912,-0.178118349,-0.061600213,-0.015744276,0.001849648,0.008258515
1,1.4,10,1,0,-0.023103857,0.159764684,-0.459829543,0.722547634,-0.675280572,0.38228268,-0.126830054,0.022095954,-0.000935683
1,-1.4,10,1,0,-0.009778504,-0.028290713,-0.016374068,0.025876382,0.040683681,0.022207666,0.005387672,0.000626208,0.001052792
1,1.4,25,1,0,-0.032136022,0.197626815,-0.502457639,0.694406379,-0.580042766,0.314033917,-0.116481694,0.028932633,-0.002062529
1,-1.4,25,1,0,0.009984002,0.050796801,0.100504954,0.104026603,0.064756645,0.027382129,0.005745336,0.000521216,0.002797231
1,1.4,50,1,0,0.01106178,-0.061322225,0.134049576,-0.132206345,0.030314248,0.056470889,-0.061560673,0.031247678,-0.004380869
1,-1.4,50,1,0,0.003839243,0.019770978,0.040941173,0.047857316,0.03454638,0.015980357,0.001424579,0.001348587,0.005161976
1,1.4,75,1,0,0.017027769,-0.095141533,0.213117414,-0.232824477,0.109140328,0.013411588,-0.045270386,0.031564674,-0.006031102
1,-1.4,75,1,0,-0.000372085,-0.000142526,0.004664212,0.014976039,0.018078257,0.011032585,-0.000290109,0.002335764,0.006656373
1,1.4,100,1,0,0.007482695,-0.044724378,0.104990749,-0.112994291,0.038018866,0.03234065,-0.04489845,0.032948969,-0.007261401
1,-1.4,100,1,0,0.002926087,0.02045157,0.057308361,0.085228461,0.07053411,0.03290193,0.004061793,0.003886804,0.007674683
1,1.5,10,1,0,-0.010474945,0.068378525,-0.193300494,0.31389525,-0.31966559,0.207372331,-0.082467411,0.017998471,-0.001030175
1,-1.5,10,1,0,0.004722151,0.033451757,0.087189979,0.111379579,0.075917852,0.02858124,0.005862755,0.000988403,0.001149532
1,1.5,25,1,0,-0.021557833,0.135821101,-0.354901935,0.505329295,-0.434972659,0.242990154,-0.094751832,0.026111339,-0.00226851
1,-1.5,25,1,0,0.007377599,0.040766632,0.087933498,0.098752893,0.065749612,0.028500309,0.006287951,0.001285871,0.00285143
1,1.5,50,1,0,0.015015324,-0.088559556,0.211003063,-0.249571777,0.136120879,-0.002081341,-0.041059016,0.026999862,-0.004362249
1,-1.5,50,1,0,0.009232275,0.048893744,0.102827987,0.113858953,0.073464531,0.028715421,0.004223401,0.002236854,0.004994963
1,1.5,75,1,0,0.000593436,-0.002992795,0.005344325,0.006585689,-0.039325666,0.061899929,-0.052475198,0.030515585,-0.005668188
1,-1.5,75,1,0,0.007120372,0.034879369,0.065405189,0.061087221,0.030264968,0.008127164,-0.001345158,0.002868168,0.006449109
1,1.5,100,1,0,0.011738255,-0.067830402,0.159560875,-0.186889479,0.09830491,0.005976521,-0.040367562,0.031540544,-0.006787842
1,-1.5,100,1,0,0.00854929,0.046731299,0.104815209,0.127670962,0.091154012,0.038032505,0.005671696,0.00457331,0.007479187
5,0.1,10,1,0,-1881191.784,836390.5194,-155626.6977,15971.21313,-1018.548366,44.80436752,-1.559623866,0.045778727,-0.000420286
5,-0.1,10,1,0,3722430.605,1653533.279,301717.6441,29566.36333,1683.427836,56.8012849,1.066577715,0.01074878,0.000477804
5,0.1,25,1,0,257235.2376,79236.22184,-43350.22213,6673.286436,-521.3467555,25.58995262,-1.079326789,0.05370474,-0.000928
5,-0.1,25,1,0,2013681.802,833605.5858,138444.2737,11829.2657,538.8860771,12.49841126,0.023067197,0.004717775,0.000944689
5,0.1,50,1,0,-4738524.681,1868672.369,-303335.8431,26171.77323,-1301.218361,39.27814238,-0.978123458,0.052823057,-0.001237721
5,-0.1,50,1,0,473605.5227,120019.6209,2218.279481,-2115.486209,-288.4372083,-16.46324679,-0.567887845,0.006274978,0.001244119
5,0.1,75,1,0,-3473227.465,1470725.419,-256805.8394,23836.78768,-1266.50047,39.46027204,-0.895939296,0.050453833,-0.0012876
5,-0.1,75,1,0,2238197.99,998889.4209,184701.9112,18263.18745,1031.569801,33.15339953,0.461602969,0.021044654,0.00138204
5,0.1,100,1,0,-1244706.027,596047.9965,-114120.6355,11364.84815,-639.5199659,21.26633874,-0.578889132,0.047580448,-0.001262837
5,-0.1,100,1,0,1529532.052,776289.0221,162804.5863,18258.24561,1177.185165,43.98249565,0.820708435,0.029835937,0.001442266
5,0.2,10,1,0,-29242.38581,25022.14657,-9127.399409,1867.04099,-238.1232849,20.03807929,-1.146636968,0.043357265,-0.000437835
5,-0.2,10,1,0,-32077.06515,-24809.19317,-8116.668388,-1439.077084,-149.1419543,-9.032869605,-0.304002338,-0.00532239,0.000437452
5,0.2,25,1,0,-22258.22061,18174.04723,-6274.226978,1208.061748,-146.5118992,12.52874501,-0.887409234,0.056501702,-0.001157374
5,-0.2,25,1,0,-41175.45178,-34204.4845,-11874.06486,-2213.13696,-239.1532032,-14.87350535,-0.527991862,-0.007703574,0.001224125
5,0.2,50,1,0,-20686.95957,15717.79136,-4965.475463,859.7034383,-93.00874646,7.415502781,-0.596986633,0.058639962,-0.001954495
5,-0.2,50,1,0,32276.9455,28813.76796,10646.34375,2113.309406,242.4645733,16.27169372,0.55808891,0.016317023,0.00212938
5,0.2,75,1,0,41596.36277,-32474.9122,10351.64197,-1719.373313,154.9056128,-6.405434455,-0.141221357,0.053759325,-0.002365864
5,-0.2,75,1,0,-16634.72349,-16186.99875,-6561.068619,-1421.656587,-177.3756565,-12.57610801,-0.524520294,0.002050421,0.002422458
5,0.2,100,1,0,77707.54443,-60510.55898,19291.70738,-3228.388896,299.9276658,-14.44617489,0.126435707,0.05008067,-0.002581108
5,-0.2,100,1,0,-5855.252375,-4610.372578,-1451.682494,-222.9585369,-15.8927868,-0.072175426,0.00012606,0.015698051,0.002713447
5,0.2,10,1,0,-1528.219082,2106.383818,-1240.766057,408.5356637,-82.54855553,10.56459295,-0.848080371,0.039839124,-0.00044423
5,-0.3,10,1,0,-1226.830614,-1241.072174,-528.8783035,-121.3740092,-16.13110147,-1.237725408,-0.051434526,-0.001515029,0.000467229
5,0.3,25,1,0,-1059.568431,1411.757809,-805.6599751,259.8160583,-53.04348781,7.392259716,-0.751554752,0.056076971,-0.001207902
5,-0.3,25,1,0,-591.5741612,-600.9602794,-259.3372932,-59.77046977,-8.066716731,-0.585610774,-0.02897472,-0.001218343,0.001387301
5,0.3,50,1,0,-1026.03627,1271.371312,-665.6165644,194.7158865,-36.16264046,4.829936695,-0.556943746,0.06176454,-0.002272477
5,-0.3,50,1,0,-2858.563268,-3446.147778,-1720.33005,-457.289208,-69.78398073,-6.039746097,-0.304633338,-0.003795604,0.002536298
5,0.3,75,1,0,-1500.175586,1798.978141,-896.3554744,242.7071945,-39.95015248,4.528808567,-0.474492459,0.062278972,-0.002994003
5,-0.3,75,1,0,238.1137565,417.9734695,276.0877416,93.3257678,17.41731948,1.871645235,0.074727857,0.008753176,0.003286323
5,0.3,100,1,0,-1271.660927,1532.769147,-766.1273813,207.1686087,-33.74368,3.741795166,-0.397336158,0.061172769,-0.003472706
5,-0.3,100,1,0,980.6005084,1257.146981,660.8964666,185.0888124,29.62423455,2.767492517,0.106752152,0.012702588,0.003730766
5,0.4,10,1,0,-345.1159386,604.439511,-449.2306427,185.0339639,-46.24870745,7.205685326,-0.687366595,0.036966092,-0.000451079
5,-0.4,10,1,0,-203.1113983,-268.3537275,-147.9026729,-43.69530535,-7.448605552,-0.732075888,-0.038586722,-0.001500608,0.000477106
5,0.4,25,1,0,-199.2917141,350.7526663,-264.7186352,112.8469991,-30.24560312,5.402235278,-0.665170069,0.055128184,-0.001235045
5,-0.4,25,1,0,-313.9499211,-486.3727414,-315.3331826,-109.4994721,-21.93214045,-2.498231896,-0.154124597,-0.005474903,0.001429565
5,0.4,50,1,0,-55.95044456,101.309607,-81.62951724,38.90152526,-12.28666714,2.757403023,-0.46949773,0.061780309,-0.002418439
5,-0.4,50,1,0,25.90544368,61.41673117,51.22563857,21.42199018,4.849203085,0.645691815,0.029967404,0.001449937,0.002941117
5,0.4,75,1,0,-149.2982944,242.0499106,-165.6881842,63.37019807,-15.39535536,2.697428979,-0.415034566,0.06416346,-0.003360527
5,-0.4,75,1,0,-94.02273889,-136.8526055,-82.71490588,-26.45869054,-4.86608581,-0.471019657,-0.045063568,0.002870043,0.003917567
5,0.4,100,1,0,-274.1587003,435.4705893,-287.2612135,102.7846606,-22.17886056,3.206473171,-0.406556867,0.065237426,-0.004068961
5,-0.4,100,1,0,73.37181306,131.089991,94.06741106,35.45529804,7.509312788,0.930794351,0.035921526,0.008264535,0.004593295
5,0.5,10,1,0,-45.49162744,108.2935015,-109.1970481,60.6736767,-20.22654911,4.122823864,-0.499290481,0.032626667,-0.000459398
5,-0.5,10,1,0,-79.13695129,-142.5003338,-107.4038771,-43.61573825,-10.24590474,-1.385033598,-0.099720487,-0.003776697,0.000469895
5,0.5,25,1,0,-54.24386931,122.5716214,-117.5932948,62.76378156,-20.59633732,4.360748403,-0.608787793,0.054284977,-0.001254993
5,-0.5,25,1,0,-20.01141406,-30.59771775,-19.09310824,-5.968080584,-0.990135133,-0.070202487,-0.000899157,-0.001423699,0.001502028
5,0.5,50,1,0,-4.697859805,17.14853624,-23.68656923,17.24188261,-7.554683365,2.159486848,-0.431439227,0.061501988,-0.002492052
